Training: 2023-10-30 11:10:51,987-rank_id: 0
Training: 2023-10-30 23:47:04,080-Speed 1102.78 samples/sec   Loss 8.0692 ArcLoss 4.9141 MSE 3.1551  Epoch: 9   Global Step: 122500   Required: 34 hours
Training: 2023-10-30 23:47:21,176-Speed 1123.16 samples/sec   Loss 8.0359 ArcLoss 4.9044 MSE 3.1315  Epoch: 9   Global Step: 122550   Required: 34 hours
Training: 2023-10-30 23:47:38,473-Speed 1110.11 samples/sec   Loss 8.0559 ArcLoss 4.9143 MSE 3.1416  Epoch: 9   Global Step: 122600   Required: 34 hours
Training: 2023-10-30 23:47:56,094-Speed 1089.66 samples/sec   Loss 8.1070 ArcLoss 4.9529 MSE 3.1541  Epoch: 9   Global Step: 122650   Required: 34 hours
Training: 2023-10-30 23:48:12,482-Speed 1171.76 samples/sec   Loss 8.1597 ArcLoss 5.0247 MSE 3.1350  Epoch: 9   Global Step: 122700   Required: 34 hours
Training: 2023-10-30 23:48:29,546-Speed 1125.21 samples/sec   Loss 8.1342 ArcLoss 4.9927 MSE 3.1415  Epoch: 9   Global Step: 122750   Required: 34 hours
Training: 2023-10-30 23:48:47,346-Speed 1078.72 samples/sec   Loss 8.1665 ArcLoss 5.0179 MSE 3.1487  Epoch: 9   Global Step: 122800   Required: 34 hours
Training: 2023-10-30 23:49:04,387-Speed 1126.80 samples/sec   Loss 8.0535 ArcLoss 4.9258 MSE 3.1277  Epoch: 9   Global Step: 122850   Required: 34 hours
Training: 2023-10-30 23:49:21,461-Speed 1124.58 samples/sec   Loss 8.2292 ArcLoss 5.0682 MSE 3.1610  Epoch: 9   Global Step: 122900   Required: 34 hours
Training: 2023-10-30 23:49:38,530-Speed 1124.97 samples/sec   Loss 8.1460 ArcLoss 4.9919 MSE 3.1542  Epoch: 9   Global Step: 122950   Required: 34 hours
Training: 2023-10-30 23:49:55,855-Speed 1108.28 samples/sec   Loss 8.0503 ArcLoss 4.9423 MSE 3.1079  Epoch: 9   Global Step: 123000   Required: 34 hours
Training: 2023-10-30 23:50:12,438-Speed 1157.88 samples/sec   Loss 8.0730 ArcLoss 4.9449 MSE 3.1281  Epoch: 9   Global Step: 123050   Required: 34 hours
Training: 2023-10-30 23:50:29,774-Speed 1107.63 samples/sec   Loss 7.9910 ArcLoss 4.8676 MSE 3.1234  Epoch: 9   Global Step: 123100   Required: 34 hours
Training: 2023-10-30 23:50:47,113-Speed 1107.35 samples/sec   Loss 8.0862 ArcLoss 4.9460 MSE 3.1402  Epoch: 9   Global Step: 123150   Required: 34 hours
Training: 2023-10-30 23:51:04,344-Speed 1114.40 samples/sec   Loss 8.1019 ArcLoss 4.9725 MSE 3.1293  Epoch: 9   Global Step: 123200   Required: 34 hours
Training: 2023-10-30 23:51:21,687-Speed 1107.13 samples/sec   Loss 8.0233 ArcLoss 4.9122 MSE 3.1111  Epoch: 9   Global Step: 123250   Required: 34 hours
Training: 2023-10-30 23:51:38,983-Speed 1110.13 samples/sec   Loss 8.0654 ArcLoss 4.9441 MSE 3.1213  Epoch: 9   Global Step: 123300   Required: 34 hours
Training: 2023-10-30 23:51:56,383-Speed 1103.50 samples/sec   Loss 8.1691 ArcLoss 5.0242 MSE 3.1448  Epoch: 9   Global Step: 123350   Required: 34 hours
Training: 2023-10-30 23:52:14,134-Speed 1081.74 samples/sec   Loss 8.0579 ArcLoss 4.9304 MSE 3.1275  Epoch: 9   Global Step: 123400   Required: 34 hours
Training: 2023-10-30 23:52:31,247-Speed 1122.02 samples/sec   Loss 8.1627 ArcLoss 5.0381 MSE 3.1246  Epoch: 9   Global Step: 123450   Required: 34 hours
Training: 2023-10-30 23:52:48,403-Speed 1119.20 samples/sec   Loss 8.0961 ArcLoss 4.9859 MSE 3.1101  Epoch: 9   Global Step: 123500   Required: 34 hours
Training: 2023-10-30 23:53:05,772-Speed 1105.49 samples/sec   Loss 8.1740 ArcLoss 5.0424 MSE 3.1317  Epoch: 9   Global Step: 123550   Required: 34 hours
Training: 2023-10-30 23:53:23,148-Speed 1105.02 samples/sec   Loss 8.1860 ArcLoss 5.0510 MSE 3.1350  Epoch: 9   Global Step: 123600   Required: 34 hours
Training: 2023-10-30 23:53:40,796-Speed 1088.03 samples/sec   Loss 7.9671 ArcLoss 4.8818 MSE 3.0853  Epoch: 9   Global Step: 123650   Required: 34 hours
Training: 2023-10-30 23:53:58,566-Speed 1080.51 samples/sec   Loss 8.1217 ArcLoss 4.9902 MSE 3.1315  Epoch: 9   Global Step: 123700   Required: 34 hours
Training: 2023-10-30 23:54:16,119-Speed 1093.93 samples/sec   Loss 8.0425 ArcLoss 4.9462 MSE 3.0963  Epoch: 9   Global Step: 123750   Required: 34 hours
Training: 2023-10-30 23:54:33,671-Speed 1093.97 samples/sec   Loss 8.0665 ArcLoss 4.9431 MSE 3.1234  Epoch: 9   Global Step: 123800   Required: 34 hours
Training: 2023-10-30 23:54:51,031-Speed 1106.01 samples/sec   Loss 8.0903 ArcLoss 4.9664 MSE 3.1239  Epoch: 9   Global Step: 123850   Required: 34 hours
Training: 2023-10-30 23:55:08,442-Speed 1102.86 samples/sec   Loss 8.2267 ArcLoss 5.0964 MSE 3.1303  Epoch: 9   Global Step: 123900   Required: 34 hours
Training: 2023-10-30 23:55:25,864-Speed 1102.12 samples/sec   Loss 8.1072 ArcLoss 4.9908 MSE 3.1164  Epoch: 9   Global Step: 123950   Required: 34 hours
Training: 2023-10-30 23:55:43,235-Speed 1105.31 samples/sec   Loss 8.1668 ArcLoss 5.0467 MSE 3.1200  Epoch: 9   Global Step: 124000   Required: 34 hours
Training: 2023-10-30 23:56:00,717-Speed 1098.37 samples/sec   Loss 8.2944 ArcLoss 5.1391 MSE 3.1553  Epoch: 9   Global Step: 124050   Required: 34 hours
Training: 2023-10-30 23:56:17,726-Speed 1128.87 samples/sec   Loss 8.2443 ArcLoss 5.0981 MSE 3.1462  Epoch: 9   Global Step: 124100   Required: 34 hours
Training: 2023-10-30 23:56:35,227-Speed 1097.16 samples/sec   Loss 8.2437 ArcLoss 5.1078 MSE 3.1359  Epoch: 9   Global Step: 124150   Required: 34 hours
Training: 2023-10-30 23:56:52,827-Speed 1090.96 samples/sec   Loss 8.1818 ArcLoss 5.0474 MSE 3.1343  Epoch: 9   Global Step: 124200   Required: 34 hours
Training: 2023-10-30 23:57:10,438-Speed 1090.28 samples/sec   Loss 8.2956 ArcLoss 5.1476 MSE 3.1480  Epoch: 9   Global Step: 124250   Required: 34 hours
Training: 2023-10-30 23:57:27,938-Speed 1097.25 samples/sec   Loss 8.3483 ArcLoss 5.1961 MSE 3.1521  Epoch: 9   Global Step: 124300   Required: 34 hours
Training: 2023-10-30 23:57:45,179-Speed 1113.68 samples/sec   Loss 8.1969 ArcLoss 5.0658 MSE 3.1311  Epoch: 9   Global Step: 124350   Required: 34 hours
Training: 2023-10-30 23:58:02,684-Speed 1096.88 samples/sec   Loss 8.2132 ArcLoss 5.0898 MSE 3.1234  Epoch: 9   Global Step: 124400   Required: 34 hours
Training: 2023-10-30 23:58:20,189-Speed 1096.90 samples/sec   Loss 8.3008 ArcLoss 5.1358 MSE 3.1650  Epoch: 9   Global Step: 124450   Required: 34 hours
Training: 2023-10-30 23:58:37,738-Speed 1094.13 samples/sec   Loss 8.2569 ArcLoss 5.1108 MSE 3.1460  Epoch: 9   Global Step: 124500   Required: 34 hours
Training: 2023-10-30 23:58:55,281-Speed 1094.55 samples/sec   Loss 8.2197 ArcLoss 5.0974 MSE 3.1223  Epoch: 9   Global Step: 124550   Required: 34 hours
Training: 2023-10-30 23:59:12,900-Speed 1089.80 samples/sec   Loss 8.3678 ArcLoss 5.2061 MSE 3.1617  Epoch: 9   Global Step: 124600   Required: 34 hours
Training: 2023-10-30 23:59:30,584-Speed 1085.77 samples/sec   Loss 8.2860 ArcLoss 5.1385 MSE 3.1475  Epoch: 9   Global Step: 124650   Required: 34 hours
Training: 2023-10-30 23:59:48,020-Speed 1101.26 samples/sec   Loss 8.1890 ArcLoss 5.0676 MSE 3.1214  Epoch: 9   Global Step: 124700   Required: 34 hours
Training: 2023-10-31 00:00:05,500-Speed 1098.45 samples/sec   Loss 8.3339 ArcLoss 5.1811 MSE 3.1528  Epoch: 9   Global Step: 124750   Required: 34 hours
Training: 2023-10-31 00:00:22,566-Speed 1125.09 samples/sec   Loss 8.1126 ArcLoss 5.0134 MSE 3.0993  Epoch: 9   Global Step: 124800   Required: 34 hours
Training: 2023-10-31 00:00:40,034-Speed 1099.20 samples/sec   Loss 8.1703 ArcLoss 5.0429 MSE 3.1275  Epoch: 9   Global Step: 124850   Required: 34 hours
Training: 2023-10-31 00:00:57,478-Speed 1100.74 samples/sec   Loss 8.1339 ArcLoss 5.0434 MSE 3.0905  Epoch: 9   Global Step: 124900   Required: 34 hours
Training: 2023-10-31 00:01:14,875-Speed 1103.69 samples/sec   Loss 8.3268 ArcLoss 5.1815 MSE 3.1453  Epoch: 9   Global Step: 124950   Required: 34 hours
Training: 2023-10-31 00:01:31,972-Speed 1123.08 samples/sec   Loss 8.3382 ArcLoss 5.1926 MSE 3.1457  Epoch: 9   Global Step: 125000   Required: 34 hours
Training: 2023-10-31 00:01:49,068-Speed 1123.10 samples/sec   Loss 8.3218 ArcLoss 5.1792 MSE 3.1426  Epoch: 9   Global Step: 125050   Required: 34 hours
Training: 2023-10-31 00:02:32,532-[lfw][125092]XNorm: 2.425848
Training: 2023-10-31 00:02:32,532-[lfw][125092]Accuracy-Flip: 0.99283+-0.00435
Training: 2023-10-31 00:02:32,532-[lfw][125092]Accuracy-Highest: 0.99383
Training: 2023-10-31 00:02:58,272-[calfw][125092]XNorm: 2.426837
Training: 2023-10-31 00:02:58,272-[calfw][125092]Accuracy-Flip: 0.94200+-0.01185
Training: 2023-10-31 00:02:58,272-[calfw][125092]Accuracy-Highest: 0.94483
Training: 2023-10-31 00:03:24,128-[cplfw][125092]XNorm: 2.254465
Training: 2023-10-31 00:03:24,128-[cplfw][125092]Accuracy-Flip: 0.85933+-0.02054
Training: 2023-10-31 00:03:24,129-[cplfw][125092]Accuracy-Highest: 0.86450
Training: 2023-10-31 00:03:53,920-[cfp_fp][125092]XNorm: 2.275497
Training: 2023-10-31 00:03:53,921-[cfp_fp][125092]Accuracy-Flip: 0.91129+-0.01258
Training: 2023-10-31 00:03:53,921-[cfp_fp][125092]Accuracy-Highest: 0.91414
Training: 2023-10-31 00:04:19,506-[agedb_30][125092]XNorm: 2.352914
Training: 2023-10-31 00:04:19,506-[agedb_30][125092]Accuracy-Flip: 0.94150+-0.01119
Training: 2023-10-31 00:04:19,506-[agedb_30][125092]Accuracy-Highest: 0.94217
Training: 2023-10-31 00:04:21,970-Speed 125.57 samples/sec   Loss 8.2005 ArcLoss 5.0846 MSE 3.1159  Epoch: 9   Global Step: 125100   Required: 34 hours
Training: 2023-10-31 00:04:39,373-Speed 1103.33 samples/sec   Loss 8.2004 ArcLoss 5.0668 MSE 3.1335  Epoch: 9   Global Step: 125150   Required: 34 hours
Training: 2023-10-31 00:04:56,882-Speed 1096.61 samples/sec   Loss 8.2893 ArcLoss 5.1448 MSE 3.1445  Epoch: 9   Global Step: 125200   Required: 34 hours
Training: 2023-10-31 00:05:14,399-Speed 1096.17 samples/sec   Loss 8.2239 ArcLoss 5.1185 MSE 3.1054  Epoch: 9   Global Step: 125250   Required: 34 hours
Training: 2023-10-31 00:05:31,765-Speed 1105.66 samples/sec   Loss 8.2090 ArcLoss 5.0907 MSE 3.1183  Epoch: 9   Global Step: 125300   Required: 34 hours
Training: 2023-10-31 00:05:49,125-Speed 1106.07 samples/sec   Loss 8.2693 ArcLoss 5.1612 MSE 3.1082  Epoch: 9   Global Step: 125350   Required: 34 hours
Training: 2023-10-31 00:06:06,436-Speed 1109.22 samples/sec   Loss 8.3529 ArcLoss 5.2077 MSE 3.1452  Epoch: 9   Global Step: 125400   Required: 34 hours
Training: 2023-10-31 00:06:23,793-Speed 1106.22 samples/sec   Loss 8.2893 ArcLoss 5.1419 MSE 3.1475  Epoch: 9   Global Step: 125450   Required: 34 hours
Training: 2023-10-31 00:06:40,785-Speed 1130.05 samples/sec   Loss 8.2817 ArcLoss 5.1524 MSE 3.1293  Epoch: 9   Global Step: 125500   Required: 34 hours
Training: 2023-10-31 00:06:57,841-Speed 1125.75 samples/sec   Loss 8.4631 ArcLoss 5.2965 MSE 3.1665  Epoch: 9   Global Step: 125550   Required: 34 hours
Training: 2023-10-31 00:07:14,715-Speed 1137.90 samples/sec   Loss 8.2707 ArcLoss 5.1484 MSE 3.1223  Epoch: 9   Global Step: 125600   Required: 34 hours
Training: 2023-10-31 00:07:32,373-Speed 1087.41 samples/sec   Loss 8.1719 ArcLoss 5.0433 MSE 3.1286  Epoch: 9   Global Step: 125650   Required: 34 hours
Training: 2023-10-31 00:07:49,863-Speed 1097.86 samples/sec   Loss 8.1463 ArcLoss 5.0407 MSE 3.1055  Epoch: 9   Global Step: 125700   Required: 34 hours
Training: 2023-10-31 00:08:07,425-Speed 1093.32 samples/sec   Loss 8.2394 ArcLoss 5.1297 MSE 3.1097  Epoch: 9   Global Step: 125750   Required: 34 hours
Training: 2023-10-31 00:08:24,867-Speed 1100.82 samples/sec   Loss 8.3693 ArcLoss 5.2143 MSE 3.1550  Epoch: 9   Global Step: 125800   Required: 34 hours
Training: 2023-10-31 00:08:42,316-Speed 1100.45 samples/sec   Loss 8.3540 ArcLoss 5.2127 MSE 3.1413  Epoch: 9   Global Step: 125850   Required: 34 hours
Training: 2023-10-31 00:08:59,734-Speed 1102.33 samples/sec   Loss 8.4028 ArcLoss 5.2608 MSE 3.1420  Epoch: 9   Global Step: 125900   Required: 34 hours
Training: 2023-10-31 00:09:17,176-Speed 1100.88 samples/sec   Loss 8.3263 ArcLoss 5.1738 MSE 3.1525  Epoch: 9   Global Step: 125950   Required: 34 hours
Training: 2023-10-31 00:09:34,594-Speed 1102.44 samples/sec   Loss 8.4072 ArcLoss 5.2431 MSE 3.1641  Epoch: 9   Global Step: 126000   Required: 34 hours
Training: 2023-10-31 00:09:52,154-Speed 1093.43 samples/sec   Loss 8.1814 ArcLoss 5.0812 MSE 3.1002  Epoch: 9   Global Step: 126050   Required: 34 hours
Training: 2023-10-31 00:10:09,754-Speed 1090.95 samples/sec   Loss 8.2460 ArcLoss 5.1248 MSE 3.1212  Epoch: 9   Global Step: 126100   Required: 34 hours
Training: 2023-10-31 00:10:27,154-Speed 1103.56 samples/sec   Loss 8.4004 ArcLoss 5.2742 MSE 3.1262  Epoch: 9   Global Step: 126150   Required: 34 hours
Training: 2023-10-31 00:10:44,692-Speed 1094.81 samples/sec   Loss 8.3462 ArcLoss 5.2115 MSE 3.1347  Epoch: 9   Global Step: 126200   Required: 34 hours
Training: 2023-10-31 00:11:02,585-Speed 1073.08 samples/sec   Loss 8.1697 ArcLoss 5.0634 MSE 3.1063  Epoch: 9   Global Step: 126250   Required: 34 hours
Training: 2023-10-31 00:11:20,060-Speed 1098.81 samples/sec   Loss 8.2599 ArcLoss 5.1419 MSE 3.1180  Epoch: 9   Global Step: 126300   Required: 34 hours
Training: 2023-10-31 00:11:37,628-Speed 1092.92 samples/sec   Loss 8.2762 ArcLoss 5.1592 MSE 3.1170  Epoch: 9   Global Step: 126350   Required: 34 hours
Training: 2023-10-31 00:11:55,306-Speed 1086.18 samples/sec   Loss 8.3206 ArcLoss 5.1834 MSE 3.1373  Epoch: 9   Global Step: 126400   Required: 34 hours
Training: 2023-10-31 00:12:13,104-Speed 1078.83 samples/sec   Loss 8.3033 ArcLoss 5.1805 MSE 3.1227  Epoch: 9   Global Step: 126450   Required: 34 hours
Training: 2023-10-31 00:12:30,913-Speed 1078.17 samples/sec   Loss 8.2296 ArcLoss 5.1243 MSE 3.1053  Epoch: 9   Global Step: 126500   Required: 34 hours
Training: 2023-10-31 00:12:48,854-Speed 1070.25 samples/sec   Loss 8.3768 ArcLoss 5.2316 MSE 3.1452  Epoch: 9   Global Step: 126550   Required: 34 hours
Training: 2023-10-31 00:13:06,346-Speed 1097.66 samples/sec   Loss 8.3323 ArcLoss 5.2082 MSE 3.1241  Epoch: 9   Global Step: 126600   Required: 34 hours
Training: 2023-10-31 00:13:23,594-Speed 1113.25 samples/sec   Loss 8.3563 ArcLoss 5.2141 MSE 3.1422  Epoch: 9   Global Step: 126650   Required: 34 hours
Training: 2023-10-31 00:13:40,637-Speed 1126.63 samples/sec   Loss 8.2998 ArcLoss 5.1755 MSE 3.1244  Epoch: 9   Global Step: 126700   Required: 34 hours
Training: 2023-10-31 00:13:57,889-Speed 1113.00 samples/sec   Loss 8.2736 ArcLoss 5.1618 MSE 3.1118  Epoch: 9   Global Step: 126750   Required: 34 hours
Training: 2023-10-31 00:14:14,684-Speed 1143.27 samples/sec   Loss 8.3787 ArcLoss 5.2413 MSE 3.1374  Epoch: 9   Global Step: 126800   Required: 34 hours
Training: 2023-10-31 00:14:31,975-Speed 1110.45 samples/sec   Loss 8.3107 ArcLoss 5.1750 MSE 3.1356  Epoch: 9   Global Step: 126850   Required: 34 hours
Training: 2023-10-31 00:14:49,372-Speed 1103.70 samples/sec   Loss 8.2899 ArcLoss 5.1420 MSE 3.1479  Epoch: 9   Global Step: 126900   Required: 34 hours
Training: 2023-10-31 00:15:06,716-Speed 1107.12 samples/sec   Loss 8.3372 ArcLoss 5.2056 MSE 3.1316  Epoch: 9   Global Step: 126950   Required: 34 hours
Training: 2023-10-31 00:15:24,096-Speed 1104.76 samples/sec   Loss 8.4399 ArcLoss 5.2997 MSE 3.1402  Epoch: 9   Global Step: 127000   Required: 34 hours
Training: 2023-10-31 00:15:41,466-Speed 1105.44 samples/sec   Loss 8.4171 ArcLoss 5.2918 MSE 3.1253  Epoch: 9   Global Step: 127050   Required: 34 hours
Training: 2023-10-31 00:15:58,964-Speed 1097.31 samples/sec   Loss 8.3715 ArcLoss 5.2232 MSE 3.1483  Epoch: 9   Global Step: 127100   Required: 34 hours
Training: 2023-10-31 00:16:16,041-Speed 1124.36 samples/sec   Loss 8.3039 ArcLoss 5.1861 MSE 3.1178  Epoch: 9   Global Step: 127150   Required: 34 hours
Training: 2023-10-31 00:16:33,442-Speed 1103.43 samples/sec   Loss 8.2619 ArcLoss 5.1356 MSE 3.1263  Epoch: 9   Global Step: 127200   Required: 34 hours
Training: 2023-10-31 00:16:50,834-Speed 1104.06 samples/sec   Loss 8.3334 ArcLoss 5.2061 MSE 3.1273  Epoch: 9   Global Step: 127250   Required: 34 hours
Training: 2023-10-31 00:17:08,326-Speed 1097.70 samples/sec   Loss 8.3617 ArcLoss 5.2298 MSE 3.1319  Epoch: 9   Global Step: 127300   Required: 34 hours
Training: 2023-10-31 00:17:25,747-Speed 1102.18 samples/sec   Loss 8.2640 ArcLoss 5.1524 MSE 3.1116  Epoch: 9   Global Step: 127350   Required: 34 hours
Training: 2023-10-31 00:17:43,459-Speed 1084.05 samples/sec   Loss 8.3535 ArcLoss 5.2161 MSE 3.1374  Epoch: 9   Global Step: 127400   Required: 34 hours
Training: 2023-10-31 00:18:01,015-Speed 1093.73 samples/sec   Loss 8.4168 ArcLoss 5.2620 MSE 3.1548  Epoch: 9   Global Step: 127450   Required: 34 hours
Training: 2023-10-31 00:18:18,800-Speed 1079.63 samples/sec   Loss 8.3182 ArcLoss 5.1945 MSE 3.1236  Epoch: 9   Global Step: 127500   Required: 34 hours
Training: 2023-10-31 00:18:36,553-Speed 1081.57 samples/sec   Loss 8.3392 ArcLoss 5.2262 MSE 3.1129  Epoch: 9   Global Step: 127550   Required: 34 hours
Training: 2023-10-31 00:18:54,820-Speed 1051.11 samples/sec   Loss 8.3674 ArcLoss 5.2364 MSE 3.1310  Epoch: 9   Global Step: 127600   Required: 34 hours
Training: 2023-10-31 00:19:13,402-Speed 1033.33 samples/sec   Loss 8.3810 ArcLoss 5.2597 MSE 3.1213  Epoch: 9   Global Step: 127650   Required: 34 hours
Training: 2023-10-31 00:19:31,378-Speed 1068.16 samples/sec   Loss 8.3390 ArcLoss 5.2317 MSE 3.1073  Epoch: 9   Global Step: 127700   Required: 34 hours
Training: 2023-10-31 00:19:49,461-Speed 1061.85 samples/sec   Loss 8.3820 ArcLoss 5.2638 MSE 3.1182  Epoch: 9   Global Step: 127750   Required: 34 hours
Training: 2023-10-31 00:20:07,292-Speed 1076.82 samples/sec   Loss 8.3320 ArcLoss 5.2137 MSE 3.1183  Epoch: 9   Global Step: 127800   Required: 34 hours
Training: 2023-10-31 00:20:25,179-Speed 1073.49 samples/sec   Loss 8.3796 ArcLoss 5.2384 MSE 3.1412  Epoch: 9   Global Step: 127850   Required: 34 hours
Training: 2023-10-31 00:20:43,180-Speed 1066.67 samples/sec   Loss 8.3646 ArcLoss 5.2475 MSE 3.1171  Epoch: 9   Global Step: 127900   Required: 34 hours
Training: 2023-10-31 00:21:00,750-Speed 1092.80 samples/sec   Loss 8.3098 ArcLoss 5.1852 MSE 3.1245  Epoch: 9   Global Step: 127950   Required: 34 hours
Training: 2023-10-31 00:21:18,108-Speed 1106.22 samples/sec   Loss 8.3761 ArcLoss 5.2596 MSE 3.1164  Epoch: 9   Global Step: 128000   Required: 34 hours
Training: 2023-10-31 00:21:35,725-Speed 1089.92 samples/sec   Loss 8.3873 ArcLoss 5.2558 MSE 3.1315  Epoch: 9   Global Step: 128050   Required: 34 hours
Training: 2023-10-31 00:21:53,240-Speed 1096.26 samples/sec   Loss 8.3942 ArcLoss 5.2813 MSE 3.1129  Epoch: 9   Global Step: 128100   Required: 34 hours
Training: 2023-10-31 00:22:10,186-Speed 1133.09 samples/sec   Loss 8.3834 ArcLoss 5.2493 MSE 3.1341  Epoch: 9   Global Step: 128150   Required: 34 hours
Training: 2023-10-31 00:22:27,650-Speed 1099.50 samples/sec   Loss 8.3181 ArcLoss 5.1722 MSE 3.1459  Epoch: 9   Global Step: 128200   Required: 34 hours
Training: 2023-10-31 00:22:45,180-Speed 1095.29 samples/sec   Loss 8.4748 ArcLoss 5.3226 MSE 3.1522  Epoch: 9   Global Step: 128250   Required: 34 hours
Training: 2023-10-31 00:23:02,466-Speed 1110.84 samples/sec   Loss 8.4697 ArcLoss 5.3285 MSE 3.1412  Epoch: 9   Global Step: 128300   Required: 34 hours
Training: 2023-10-31 00:23:19,773-Speed 1109.38 samples/sec   Loss 8.3624 ArcLoss 5.2351 MSE 3.1273  Epoch: 9   Global Step: 128350   Required: 34 hours
Training: 2023-10-31 00:23:37,191-Speed 1102.39 samples/sec   Loss 8.5309 ArcLoss 5.3680 MSE 3.1629  Epoch: 9   Global Step: 128400   Required: 34 hours
Training: 2023-10-31 00:23:54,728-Speed 1094.93 samples/sec   Loss 8.4029 ArcLoss 5.2804 MSE 3.1226  Epoch: 9   Global Step: 128450   Required: 34 hours
Training: 2023-10-31 00:24:12,050-Speed 1108.46 samples/sec   Loss 8.5056 ArcLoss 5.3293 MSE 3.1763  Epoch: 9   Global Step: 128500   Required: 34 hours
Training: 2023-10-31 00:24:29,646-Speed 1091.21 samples/sec   Loss 8.3933 ArcLoss 5.2652 MSE 3.1281  Epoch: 9   Global Step: 128550   Required: 34 hours
Training: 2023-10-31 00:24:47,668-Speed 1065.44 samples/sec   Loss 8.3434 ArcLoss 5.2362 MSE 3.1072  Epoch: 9   Global Step: 128600   Required: 34 hours
Training: 2023-10-31 00:25:05,294-Speed 1089.39 samples/sec   Loss 8.4059 ArcLoss 5.2742 MSE 3.1317  Epoch: 9   Global Step: 128650   Required: 34 hours
Training: 2023-10-31 00:25:22,712-Speed 1102.38 samples/sec   Loss 8.3084 ArcLoss 5.1958 MSE 3.1127  Epoch: 9   Global Step: 128700   Required: 34 hours
Training: 2023-10-31 00:25:40,317-Speed 1090.61 samples/sec   Loss 8.3105 ArcLoss 5.1835 MSE 3.1271  Epoch: 9   Global Step: 128750   Required: 34 hours
Training: 2023-10-31 00:25:58,053-Speed 1082.61 samples/sec   Loss 8.3306 ArcLoss 5.1995 MSE 3.1311  Epoch: 9   Global Step: 128800   Required: 34 hours
Training: 2023-10-31 00:26:15,387-Speed 1107.73 samples/sec   Loss 8.5715 ArcLoss 5.4061 MSE 3.1654  Epoch: 9   Global Step: 128850   Required: 34 hours
Training: 2023-10-31 00:26:32,750-Speed 1105.89 samples/sec   Loss 8.2852 ArcLoss 5.1571 MSE 3.1280  Epoch: 9   Global Step: 128900   Required: 34 hours
Training: 2023-10-31 00:26:50,313-Speed 1093.25 samples/sec   Loss 8.4564 ArcLoss 5.3287 MSE 3.1277  Epoch: 9   Global Step: 128950   Required: 33 hours
Training: 2023-10-31 00:27:07,946-Speed 1088.96 samples/sec   Loss 8.2435 ArcLoss 5.1417 MSE 3.1018  Epoch: 9   Global Step: 129000   Required: 33 hours
Training: 2023-10-31 00:27:25,979-Speed 1064.75 samples/sec   Loss 8.4043 ArcLoss 5.2754 MSE 3.1289  Epoch: 9   Global Step: 129050   Required: 33 hours
Training: 2023-10-31 00:27:43,306-Speed 1108.12 samples/sec   Loss 8.2897 ArcLoss 5.1773 MSE 3.1124  Epoch: 9   Global Step: 129100   Required: 33 hours
Training: 2023-10-31 00:28:00,864-Speed 1093.59 samples/sec   Loss 8.4119 ArcLoss 5.2723 MSE 3.1396  Epoch: 9   Global Step: 129150   Required: 33 hours
Training: 2023-10-31 00:28:18,293-Speed 1101.70 samples/sec   Loss 8.4503 ArcLoss 5.3130 MSE 3.1373  Epoch: 9   Global Step: 129200   Required: 33 hours
Training: 2023-10-31 00:28:35,906-Speed 1090.12 samples/sec   Loss 8.3428 ArcLoss 5.2130 MSE 3.1298  Epoch: 9   Global Step: 129250   Required: 33 hours
Training: 2023-10-31 00:28:53,258-Speed 1106.56 samples/sec   Loss 8.3111 ArcLoss 5.1888 MSE 3.1223  Epoch: 9   Global Step: 129300   Required: 33 hours
Training: 2023-10-31 00:29:10,615-Speed 1106.29 samples/sec   Loss 8.2499 ArcLoss 5.1528 MSE 3.0971  Epoch: 9   Global Step: 129350   Required: 33 hours
Training: 2023-10-31 00:29:27,837-Speed 1114.90 samples/sec   Loss 8.5481 ArcLoss 5.3831 MSE 3.1650  Epoch: 9   Global Step: 129400   Required: 33 hours
Training: 2023-10-31 00:29:45,095-Speed 1112.58 samples/sec   Loss 8.3236 ArcLoss 5.2214 MSE 3.1022  Epoch: 9   Global Step: 129450   Required: 33 hours
Training: 2023-10-31 00:30:02,473-Speed 1104.97 samples/sec   Loss 8.4848 ArcLoss 5.3306 MSE 3.1541  Epoch: 9   Global Step: 129500   Required: 33 hours
Training: 2023-10-31 00:30:19,588-Speed 1121.90 samples/sec   Loss 8.3929 ArcLoss 5.2558 MSE 3.1371  Epoch: 9   Global Step: 129550   Required: 33 hours
Training: 2023-10-31 00:30:36,198-Speed 1156.03 samples/sec   Loss 8.3724 ArcLoss 5.2450 MSE 3.1275  Epoch: 9   Global Step: 129600   Required: 33 hours
Training: 2023-10-31 00:30:53,173-Speed 1131.10 samples/sec   Loss 8.4603 ArcLoss 5.3366 MSE 3.1237  Epoch: 9   Global Step: 129650   Required: 33 hours
Training: 2023-10-31 00:31:10,664-Speed 1097.79 samples/sec   Loss 8.4981 ArcLoss 5.3639 MSE 3.1342  Epoch: 9   Global Step: 129700   Required: 33 hours
Training: 2023-10-31 00:31:27,942-Speed 1111.26 samples/sec   Loss 8.3930 ArcLoss 5.2740 MSE 3.1191  Epoch: 9   Global Step: 129750   Required: 33 hours
Training: 2023-10-31 00:31:44,901-Speed 1132.25 samples/sec   Loss 8.4078 ArcLoss 5.2877 MSE 3.1201  Epoch: 9   Global Step: 129800   Required: 33 hours
